# name         phase        index
sn2000cf      25.1000      556.600
sn2000cw      3.50000      987.600
sn2001E      2.80000      1020.40
sn2001E      7.70000      889.800
sn2001E      14.6000      610.600
sn2001E      39.0000      652.200
sn2001N     0.600000      938.000
sn2001N      2.50000      838.200
sn2001N      4.30000      937.600
sn2001N      9.40000      418.600
sn2001N      10.4000      325.600
sn2001N      11.4000      274.400
sn2001N      26.0000      439.400
sn2001N      29.9000      478.000
sn2001N      31.8000      306.800
sn2001ay     -1.50000      864.800
sn2001ay      1.30000      740.000
sn2001ay      3.30000      763.600
sn2001ay      4.20000      580.800
sn2001ay      7.10000      478.400
sn2001ay      9.00000      472.000
sn2001ay      22.6000      678.000
sn2001ay      29.4000      608.200
sn2001ay      30.4000      655.000
sn2001ay      31.4000      573.400
sn2001ay      36.3000      537.200
sn2001ay      54.7000      747.400
sn2001bf     0.800000      910.200
sn2001bf      4.70000      846.800
sn2001bf      7.60000      702.200
sn2001bf      8.60000      988.800
sn2001bf      12.5000      574.000
sn2001bf      41.9000      817.400
sn2001bf      57.7000      767.600
sn2001bf      58.8000      733.600
sn2001bf      64.5000      775.800
sn2001bg      4.20000      1024.60
sn2001bg      5.20000      1036.20
sn2001bg      10.1000      782.600
sn2001bg      14.0000      728.600
sn2001bg      19.0000      856.200
sn2001da     -1.00000      987.600
sn2001da     -2.00000      1011.60
sn2001da      0.00000      1011.20
sn2001da      1.90000      1034.60
sn2001da      2.90000      1062.80
sn2001da      7.80000      849.800
sn2001da      56.8000      872.600
sn2001en      1.50000      1007.60
sn2001en      4.40000      999.400
sn2001en      5.30000      1016.00
sn2001en      6.30000      993.000
sn2001en      8.30000      951.400
sn2001en      10.2000      765.000
sn2001en      12.2000      717.200
sn2001en      14.1000      716.800
sn2001en      37.7000      638.600
sn2001ep    -0.200000      935.200
sn2001ep     -1.10000      931.000
sn2001ep     -2.10000      901.800
sn2001ep     -3.10000      894.400
sn2001ep     -7.00000      865.400
sn2001ep     0.800000      963.600
sn2001ep      1.80000      989.600
sn2001ep      2.80000      1007.20
sn2001ep      3.80000      1031.00
sn2001ep      4.80000      1047.40
sn2001ep      5.80000      1080.00
sn2001ep      6.70000      981.200
sn2001ep      7.70000      874.800
sn2001ep      20.5000      652.600
sn2001ep      28.4000      516.200
sn2001ep      31.5000      534.800
sn2001ep      33.4000      567.400
sn2001ep      35.2000      606.000
sn2001ep      47.1000      708.600
sn2001ep      57.0000      867.200
sn2001ep      60.9000      854.400
sn2001ep      66.9000      914.600
sn2001ep      87.5000      628.600
sn2001gc     -8.50000      912.400
sn2001gc      3.40000      1006.60
sn2001gc      4.40000      933.200
sn2001gc      5.30000      788.000
sn2001gc      7.30000      626.200
sn2001gc      13.3000      610.400
sn2001gc      18.2000      802.400
sn2001gc      22.0000      645.400
sn2001gc      37.6000      482.400
sn2002bf      1.80000      917.600
sn2002bf      4.70000      739.000
sn2002bf      5.70000      468.400
sn2002bf      6.60000      453.200
sn2002bf      10.6000      354.400
sn2002bf      11.6000      396.600
sn2002bf      12.6000      436.000
sn2002bf      13.5000      437.000
sn2002bf      15.4000      414.000
sn2002bf      16.4000      369.200
sn2002bf      17.5000      542.200
sn2002bf      29.1000      357.600
sn2002bo     -1.50000      1019.60
sn2002bo     -3.40000      980.000
sn2002bo     -4.30000      938.600
sn2002bo     -5.40000      956.200
sn2002bo     -6.30000      960.400
sn2002bo     -7.30000      952.000
sn2002bo     -8.40000      977.000
sn2002bo     -12.4000      770.600
sn2002bo     -13.4000      531.200
sn2002bo      10.4000      727.800
sn2002bo      11.6000      710.200
sn2002bo      12.5000      767.600
sn2002bo      13.5000      793.800
sn2002bo      15.4000      874.400
sn2002bo      16.4000      881.000
sn2002bo      18.4000      820.200
sn2002bo      20.4000      759.600
sn2002bo      21.4000      733.400
sn2002bo      23.5000      667.200
sn2002bo      27.4000      614.400
sn2002bo      28.3000      589.600
sn2002bo      29.4000      590.000
sn2002bo      40.3000      724.200
sn2002bo      43.3000      759.800
sn2002bo      45.3000      774.400
sn2002bo      49.3000      819.800
sn2002bo      51.3000      853.000
sn2002bo      54.2000      916.400
sn2002bo      57.2000      929.400
sn2002bo      72.2000      1094.40
sn2002bo      79.1000      1036.80
sn2002cd     -3.70000      1339.00
sn2002cd     -4.70000      1284.00
sn2002cd     -5.70000      1210.80
sn2002cd     -6.60000      1168.40
sn2002cd     -7.60000      1155.60
sn2002cd     -8.60000      1033.20
sn2002cd     0.300000      1395.20
sn2002cd      2.30000      1433.80
sn2002cd      3.30000      1409.80
sn2002cd      15.1000      659.400
sn2002cd      18.1000      661.200
sn2002cd      24.0000      694.400
sn2002cd      46.8000      938.200
sn2002cd      52.7000      1022.60
sn2002cd      58.6000      1147.60
sn2002cs     -4.50000      830.200
sn2002cs     -7.40000      806.000
sn2002cs     -8.50000      796.800
sn2002cs      3.30000      960.800
sn2002cs      18.1000      755.200
sn2002cu     -3.40000      918.400
sn2002cu     -6.30000      835.600
sn2002cu     -8.30000      830.600
sn2002dj     -6.40000      895.000
sn2002dj     -7.40000      888.600
sn2002dj     -8.40000      876.800
sn2002dj     -10.3000      837.200
sn2002dj     -11.3000      589.400
sn2002dj      9.50000      774.800
sn2002dj      16.4000      590.400
sn2002dp     -4.80000      898.800
sn2002dp      7.10000      1027.40
sn2002dp      10.0000      675.600
sn2002dp      13.0000      636.800
sn2002dp      16.9000      720.000
sn2002dp      22.9000      681.600
sn2002dp      36.7000      634.600
sn2002ha     -4.20000      819.200
sn2002ha      1.70000      862.800
sn2002ha      5.60000      947.600
sn2002ha      9.50000      719.800
sn2002ha      32.2000      596.200
sn2002ha      35.2000      612.600
sn2002hd      1.40000      942.800
sn2002hd      12.0000      595.000
sn2002hd      15.9000      815.200
sn2002he     -3.20000      915.800
sn2002he     -8.10000      760.800
sn2002he      3.60000      958.200
sn2002he      5.60000      983.400
sn2002he      34.8000      671.000
sn2003U    -0.700000      924.800
sn2003U     -5.60000      819.800
sn2003U     -8.50000      752.600
sn2003W    -0.300000      991.600
sn2003W     -2.30000      958.200
sn2003W     -3.30000      941.800
sn2003W     -5.30000      901.400
sn2003W     -6.20000      886.000
sn2003W     -7.30000      848.600
sn2003W     -8.20000      822.800
sn2003W     -9.10000      811.600
sn2003W     -10.2000      756.600
sn2003W     -11.1000      780.800
sn2003W     0.600000      994.600
sn2003W      21.2000      436.200
sn2003W      25.1000      436.800
sn2003W      28.0000      433.000
sn2003W      30.0000      340.600
sn2003W      43.7000      719.400
sn2003W      48.5000      418.800
sn2003ch    -0.200000      879.800
sn2003ch     -2.10000      817.800
sn2003ch     0.800000      875.200
sn2003ch      1.80000      857.400
sn2003ch      2.80000      879.800
sn2003ch      3.80000      890.200
sn2003ch      4.80000      937.600
sn2003ch      5.60000      830.400
sn2003ch      6.70000      985.200
sn2003ch      13.5000      616.000
sn2003ch      14.5000      319.000
sn2003ch      31.1000      567.600
sn2003cq    -0.900000      910.200
sn2003cq     -1.80000      947.200
sn2003cq     -5.70000      839.200
sn2003cq      0.00000      950.600
sn2003cq      1.00000      949.000
sn2003cq      2.00000      975.000
sn2003cq      17.4000      763.800
sn2003cq      29.0000      517.000
sn2003gn     -3.00000      878.200
sn2003kc    -0.900000      957.800
sn2003kc     -5.70000      924.200
sn2003kc     -7.60000      850.200
sn2003kc      14.6000      637.800
sn2003kc      20.4000      697.400
sn2003kc      24.2000      591.600
sn2003kc      43.6000      636.000
sn2004as    -0.100000      968.200
sn2004as     -1.00000      946.800
sn2004as     -2.10000      946.400
sn2004as     -2.90000      926.600
sn2004as     -3.90000      894.200
sn2004as     -4.90000      879.400
sn2004as     -5.90000      876.600
sn2004as     -6.90000      895.400
sn2004as     -7.90000      853.400
sn2004as      1.80000      980.800
sn2004as      2.90000      1050.80
sn2004as      5.80000      938.800
sn2004as      6.60000      865.000
sn2004as      7.60000      830.400
sn2004as      8.60000      642.600
sn2004as      25.1000      664.800
sn2004as      28.0000      549.200
sn2004as      31.0000      487.800
sn2004dt      16.4000      876.200
sn2004dt      19.2000      962.600
sn2004dt      23.2000      638.800
sn2004dt      43.7000      816.200
sn2004dt      48.6000      830.400
sn2004dt      50.6000      822.800
sn2004dt      52.5000      798.800
sn2004dt      57.5000      803.600
sn2004dt      109.300      399.800
sn2004ef    -0.400000      976.200
sn2004ef     -1.50000      970.000
sn2004ef     -3.30000      927.400
sn2004ef     -4.20000      890.400
sn2004ef     -5.30000      843.600
sn2004ef     -6.30000      841.200
sn2004ef     -7.10000      909.400
sn2004ef     -8.10000      763.400
sn2004ef     0.600000      995.000
sn2004ef      1.50000      977.800
sn2004ef      2.50000      968.600
sn2004ef      6.30000      865.200
sn2004ef      19.9000      619.800
sn2004ef      25.6000      524.000
sn2004ef      33.4000      565.400
sn2004fu     -3.40000      954.000
sn2004fu     -5.40000      927.000
sn2004fu     -6.40000      893.400
sn2004fu      2.40000      1063.00
sn2004fu      4.40000      1065.40
sn2004fu      15.3000      578.400
sn2004fu      22.3000      683.600
sn2004fu      27.2000      611.600
sn2005am     -3.00000      868.800
sn2005am      1.90000      983.400
sn2005am      2.90000      966.800
sn2005am      3.90000      1021.40
sn2005am      4.90000      1034.40
sn2005am      6.90000      1021.60
sn2005am      7.90000      963.000
sn2005am      9.80000      800.200
sn2005am      10.8000      532.600
sn2005am      11.8000      497.200
sn2005am      14.8000      648.200
sn2005am      23.7000      482.400
sn2005am      26.7000      577.400
sn2005am      31.6000      559.000
sn2005am      35.5000      656.000
sn2005am      38.5000      682.600
sn2005am      57.4000      927.400
sn2005am      63.3000      918.200
sn2005am      71.2000      809.000
sn2006X      1.30000      669.000
sn2006X      2.30000      655.800
sn2006X      4.20000      618.400
sn2006X      5.20000      590.800
sn2006X      6.20000      595.600
sn2006X      7.30000      555.400
sn2006X      8.20000      559.800
sn2006X      10.3000      584.800
sn2006X      11.3000      583.800
sn2006X      12.3000      578.400
sn2006X      13.3000      565.600
sn2006X      14.2000      573.400
sn2006X      17.1000      634.800
sn2006X      29.0000      560.800
sn2006X      31.1000      587.000
sn2006X      32.1000      586.200
sn2006X      33.2000      600.800
sn2006X      34.0000      612.000
sn2006X      39.1000      690.400
sn2006X      42.0000      701.400
sn2006X      43.0000      727.600
sn2006X      59.8000      884.000
sn2006X      62.8000      927.600
sn2006X      72.7000      1046.60
sn2006X      150.300      404.200
sn2006ac      6.20000      930.600
sn2006ac      7.20000      813.400
sn2006ac      9.10000      668.000
sn2006ac      10.1000      610.800
sn2006ac      11.0000      599.200
sn2006ac      13.0000      656.600
sn2006ac      15.0000      744.000
sn2006ac      17.1000      562.400
sn2006ac      18.0000      838.600
sn2006ac      21.7000      697.400
sn2006ac      33.5000      645.200
sn2006ac      36.4000      673.800
sn2006bq      5.30000      1025.80
sn2006br     0.200000      1335.80
sn2006br      3.00000      1359.20
sn2006cj    -0.200000      565.400
sn2006cj     -1.10000      581.600
sn2006cj     -2.10000      412.800
sn2006cj      4.40000      809.600
sn2006cj      5.40000      757.400
sn2006cj      8.20000      820.400
sn2006cj      9.10000      636.200
sn2006cj      11.0000      448.000
sn2006cp     -6.30000      878.400
sn2006cp     -8.40000      846.800
sn2006cp     -9.20000      855.000
sn2006cp     -10.2000      860.400
sn2006cp     -11.2000      848.200
sn2006cp      6.40000      950.200
sn2006cp      7.30000      788.600
sn2006cp      9.30000      803.200
sn2006cp      39.6000      698.400
sn2006cp      40.6000      676.200
sn2006cp      41.5000      738.200
sn2006ev      5.50000      1038.80
sn2006ot    -0.400000      821.200
sn2006ot      2.50000      691.600
sn2006sr     -1.00000      881.600
sn2006sr      1.00000      904.600
sn2006sr      2.00000      916.600
sn2006sr      3.00000      938.200
sn2006sr      3.90000      937.200
sn2006sr      17.6000      825.000
sn2007af    -0.700000      969.400
sn2007af     -1.60000      940.400
sn2007af     -2.60000      860.000
sn2007af     -3.60000      888.200
sn2007af     -4.60000      916.400
sn2007af     -5.60000      908.000
sn2007af     0.300000      931.200
sn2007af      2.30000      948.400
sn2007af      3.30000      992.000
sn2007af      4.30000      999.600
sn2007af      5.40000      1008.00
sn2007af      10.2000      643.000
sn2007af      11.2000      645.000
sn2007af      12.3000      642.000
sn2007af      24.1000      721.200
sn2007af      28.2000      620.800
sn2007af      31.1000      594.800
sn2007af      32.1000      617.600
sn2007af      34.0000      641.000
sn2007af      39.0000      734.600
sn2007af      57.9000      901.800
sn2007af      60.8000      902.200
sn2007af      62.8000      917.400
sn2007af      66.8000      903.600
sn2007af      69.8000      908.000
sn2007af      87.6000      801.600
sn2007af      91.6000      767.800
sn2007af      96.6000      651.600
sn2007af      101.500      671.400
sn2007af      116.400      611.200
sn2007af      124.400      393.000
sn2007bd     -1.30000      867.200
sn2007bd     -4.20000      827.800
sn2007bd     -8.10000      711.000
sn2007bd     -9.00000      747.800
sn2007bd      1.70000      907.000
sn2007bd      8.40000      1055.60
sn2007bm     -9.30000      873.800
sn2007bm     -11.2000      769.200
sn2007bm      6.60000      931.200
sn2007bm      9.60000      818.200
sn2007bm      12.6000      809.200
sn2007bm      15.6000      769.600
sn2007bm      17.6000      745.400
sn2007bm      20.5000      717.400
sn2007bm      34.4000      649.200
sn2007bm      38.4000      687.400
sn2007bm      45.4000      707.800
sn2007cg      5.60000      1175.60
sn2007cg      6.50000      895.600
sn2007cg      7.50000      988.000
sn2007co    -0.200000      966.000
sn2007co     -1.20000      956.000
sn2007co     -3.10000      915.600
sn2007co     -4.20000      925.000
sn2007co     -5.10000      929.400
sn2007co     0.800000      995.400
sn2007co      1.70000      1034.40
sn2007co      2.70000      1046.80
sn2007co      3.60000      966.000
sn2007co      4.60000      995.600
sn2007co      5.70000      980.400
sn2007co      6.60000      1009.40
sn2007co      7.50000      834.000
sn2007co      8.50000      702.600
sn2007co      10.5000      632.800
sn2007co      11.5000      642.600
sn2007co      87.2000      756.200
sn2007jg     -2.30000      837.800
sn2007jg      13.2000      536.600
sn2007kk    -0.800000      910.200
sn2007kk     -1.70000      895.200
sn2007kk      1.10000      941.800
sn2007kk      2.10000      950.400
sn2007kk      3.20000      965.400
sn2007kk      4.10000      995.400
sn2007kk      5.00000      943.800
sn2007kk      5.90000      922.000
sn2007kk      7.90000      770.600
sn2007kk      8.80000      680.400
sn2007kk      9.80000      603.200
sn2007kk      21.3000      914.800
sn2007kk      25.1000      777.200
sn2007kk      27.1000      742.000
sn2007kk      30.0000      663.000
sn2007kk      90.4000      775.200
sn2007le     -6.40000      975.000
sn2007le     -7.40000      881.000
sn2007le     -8.40000      907.000
sn2007le     -10.3000      774.000
sn2007le      5.40000      991.400
sn2007le      7.40000      898.000
sn2007le      8.40000      962.400
sn2007le      9.50000      840.000
sn2007le      11.4000      824.000
sn2007le      12.4000      835.200
sn2007le      13.4000      784.400
sn2007le      14.4000      897.800
sn2007le      15.4000      897.000
sn2007le      16.4000      885.400
sn2007le      17.4000      907.800
sn2007le      18.3000      874.200
sn2007le      19.3000      835.200
sn2007le      20.3000      822.600
sn2007le      21.3000      795.600
sn2007le      39.2000      695.200
sn2007le      40.1000      723.800
sn2007le      48.2000      788.800
sn2007le      50.1000      916.200
sn2007le      53.1000      901.600
sn2007le      67.0000      1022.60
sn2007le      77.8000      1030.00
sn2007nq      6.40000      907.800
sn2007nq      9.20000      430.000
sn2008L      5.60000      969.800
sn2008af      5.90000      862.200
sn2008af      24.3000      580.600
sn1996bk      2.60000      568.200
sn1997cn      11.0000      418.600
sn1997cn      11.9000      411.000
sn1997cn      13.0000      417.200
sn1997cn      14.0000      426.400
sn1997cn      15.0000      436.400
sn1997cn      15.9000      431.400
sn1997cn      17.9000      424.000
sn1997cn      19.7000      489.400
sn1997cn      20.8000      503.600
sn1997cn      21.7000      522.200
sn1997cn      23.7000      545.200
sn1997cn      43.4000      671.800
sn1998bp    -0.900000      1037.40
sn1998bp     -1.90000      1024.00
sn1998bp     -2.90000      953.800
sn1998bp      0.00000      1052.60
sn1998bp      1.00000      1054.40
sn1998bp      12.9000      505.200
sn1998bp      14.8000      489.400
sn1998bp      24.8000      535.400
sn1998bp      25.8000      557.000
sn1998bp      27.7000      588.400
sn1998bp      29.6000      565.400
sn1998bp      76.1000      398.800
sn1998de    -0.300000      198.800
sn1998de     -2.20000      144.400
sn1998de     -3.10000      210.600
sn1998de     -5.20000      77.6000
sn1998de     -6.10000      58.4000
sn1998de     -7.10000      25.8000
sn1998de      2.70000      119.600
sn1999by     -2.00000      144.200
sn1999by     -3.00000      644.200
sn1999by     -4.10000      756.200
sn1999by     -5.00000      728.200
sn1999by      2.00000      107.000
sn1999by      2.90000      334.400
sn1999by      4.00000      502.800
sn1999by      5.00000      424.600
sn1999by      5.90000      398.200
sn1999by      6.90000      432.400
sn1999by      7.90000      438.000
sn1999by      9.90000      276.200
sn1999by      10.9000      468.800
sn1999by      24.9000      684.000
sn1999by      28.9000      787.600
sn1999by      30.9000      805.000
sn1999by      32.9000      772.600
sn1999by      41.9000      785.400
sn1999da     -2.60000      583.400
sn2000dk     -4.30000      822.200
sn2000dk     -5.10000      820.800
sn2000dk     0.800000      961.000
sn2000dk      3.70000      994.600
sn2000dk      9.60000      477.200
sn2000dk      33.1000      602.200
sn2000dk      58.6000      791.600
sn2000dk      88.0000      640.800
sn2000dk      120.500      354.000
sn2001ex     -3.50000      786.000
sn2002cf     -5.40000      773.400
sn2002dl     -7.40000      641.800
sn2002dl     -8.40000      597.200
sn2002dl      10.3000      414.000
sn2002es      2.10000      318.200
sn2002es      4.10000      319.400
sn2002es      5.10000      195.600
sn2002es      9.00000      312.600
sn2002es      11.0000      429.800
sn2002es      26.6000      487.200
sn2002eu      1.10000      907.200
sn2002eu      3.10000      939.600
sn2002eu      5.00000      995.600
sn2002eu      7.80000      768.200
sn2002eu      10.7000      465.600
sn2002eu      26.1000      453.000
sn2002eu      60.8000      858.000
sn2002fb     -2.60000      507.200
sn2002fb     -4.50000      780.000
sn2002fb     0.300000      639.600
sn2002fb      17.1000      402.200
sn2002fb      22.9000      515.000
sn2002fb      26.8000      541.200
sn2002fb      52.5000      298.400
sn2002hw     -3.20000      1047.00
sn2002hw     -5.20000      930.000
sn2002hw     -6.10000      826.400
sn2002hw      17.4000      594.400
sn2002hw      20.4000      582.200
sn2002jg     -3.50000      979.800
sn2002jg      4.50000      1187.80
sn2002jg      9.40000      726.600
sn2002jg      25.1000      481.000
sn2003Y     -3.30000      156.800
sn2003Y     -5.30000      26.0000
sn2003Y     -6.20000      28.8000
sn2003iv    -0.500000      881.800
sn2003iv     -2.40000      821.400
sn2003iv      1.40000      909.400
sn2003iv      3.40000      911.800
sn2003iv      7.20000      866.400
sn2003iv      85.4000      660.400
sn2004gs    -0.300000      982.400
sn2004gs     -1.30000      949.600
sn2004gs     -3.30000      901.400
sn2004gs      1.60000      1004.80
sn2004gs      2.60000      986.200
sn2004gs      3.50000      917.200
sn2004gs      20.1000      522.800
sn2004gs      23.0000      552.400
sn2004gs      30.7000      636.200
sn2004gs      31.7000      630.600
sn2005bl     -5.60000      98.8000
sn2005ke     0.500000      531.000
sn2005ke      2.50000      325.000
sn2005ke      6.50000      432.200
sn2005ke      8.40000      492.000
sn2005ke      10.4000      469.200
sn2005ke      11.4000      465.000
sn2005ke      13.4000      442.200
sn2005ke      26.3000      595.400
sn2005ke      28.3000      636.400
sn2005ke      31.3000      644.200
sn2006H      4.40000      423.400
sn2006H      5.50000      232.600
sn2006H      6.50000      274.200
sn2006H      7.50000      355.200
sn2006H      9.50000      396.800
sn2006H      11.4000      447.800
sn2006H      12.4000      410.800
sn2006H      13.3000      441.000
sn2006H      14.3000      445.400
sn2006H      15.3000      440.600
sn2006H      16.3000      385.600
sn2006H      17.3000      463.600
sn2006H      19.3000      461.200
sn2006bt    -0.100000      484.000
sn2006bt     -1.00000      467.400
sn2006bt     -2.90000      354.400
sn2006bt     0.900000      351.800
sn2006bt      1.90000      430.800
sn2006bt      2.80000      417.400
sn2006bt      4.70000      159.800
sn2006bt      5.70000      302.800
sn2006bt      16.4000      309.200
sn2006bw      4.90000      963.200
sn2006bz    -0.400000      270.400
sn2006bz     -1.40000      221.400
sn2006bz     0.600000      408.800
sn2006em      3.60000      251.800
sn2006gj    -0.700000      916.000
sn2006gj      3.30000      994.800
sn2006gt      1.40000      755.400
sn2006gt      2.40000      759.000
sn2006gt      3.30000      581.800
sn2006hb      6.80000      756.800
sn2006hb      7.80000      748.800
sn2006hb      8.80000      543.200
sn2006hb      9.80000      428.600
sn2006hb      10.7000      349.200
sn2006hb      11.7000      297.800
sn2006hb      23.5000      520.400
sn2006hb      30.3000      560.200
sn2006kf     -5.20000      860.400
sn2006mo      5.20000      978.400
sn2007al      2.40000      32.4000
sn2007al      3.30000      375.800
sn2007al      4.30000      245.800
sn2007al      5.30000      112.000
sn2007al      8.30000      337.400
sn2007al      10.2000      352.600
sn2007al      11.3000      412.600
sn2007au     -3.80000      892.400
sn2007au     -4.70000      868.000
sn2007au     -5.60000      846.600
sn2007au      1.10000      927.200
sn2007ax    -0.800000      227.000
sn2007ax     -1.90000      207.200
sn2007ax      10.0000      323.200
sn2007ax      17.0000      508.000
sn2007ax      18.9000      575.400
sn2007ax      20.9000      607.000
sn2007ba      3.10000      805.400
sn2007ba      5.10000      323.000
sn2007ba      6.00000      15.4000
sn2007bc     -2.60000      885.200
sn2007bc      4.30000      1034.00
sn2007bc      6.20000      1024.20
sn2007bc      7.30000      890.400
sn2007bc      30.6000      571.400
sn2007bc      35.6000      636.600
sn2007bc      43.4000      695.800
sn2007bc      60.0000      831.400
sn2007ci     -1.20000      923.200
sn2007ci     -2.20000      928.200
sn2007ci     -4.10000      894.400
sn2007ci     -5.10000      853.000
sn2007ci     -6.10000      833.400
sn2007ci     -7.10000      730.600
sn2007ci     -8.10000      804.600
sn2007ci      12.6000      543.000
sn2007ci      16.5000      505.200
sn2007ci      18.4000      487.200
sn2007ci      21.4000      470.000
sn2007fb      1.70000      909.000
sn2007fb      5.60000      954.600
sn2007fb      10.6000      472.000
sn2007fb      12.6000      421.800
sn2007fb      13.5000      451.600
sn2007fb      14.5000      445.600
sn2007fb      57.6000      890.200
sn2007fb      59.6000      1033.80
sn2007fb      63.4000      952.000
sn2007fb      65.5000      945.800
sn2007fb      99.8000      845.400
sn2007hj    -0.600000      902.800
sn2007hj     -1.50000      891.200
sn2007hj     -2.60000      877.400
sn2007hj      1.40000      948.800
sn2007hj      2.40000      972.600
sn2007hj      3.40000      1014.00
sn2007hj      4.40000      1033.40
sn2007hj      6.30000      841.200
sn2007hj      7.30000      696.000
sn2007hj      8.20000      668.000
sn2007hj      12.3000      583.200
sn2007hj      14.2000      539.400
sn2007hj      32.9000      640.800
sn2007hj      36.8000      663.600
sn2007ux      5.80000      914.000
sn2007ux      15.5000      497.000
sn2008R      5.30000      981.800
sn1994D    -0.100000      946.400
sn1994D     -3.10000      839.200
sn1994D     -4.10000      839.000
sn1994D     -5.10000      819.600
sn1994D     -6.10000      619.600
sn1994D     -8.20000      763.200
sn1994D     -10.1000      688.600
sn1994D     -11.1000      640.000
sn1994D      10.8000      766.600
sn1994D      12.8000      771.000
sn1994D      14.8000      801.600
sn1994D      16.9000      805.200
sn1994D      19.7000      660.000
sn1994D      20.7000      614.800
